QID22_Choice3	Un peu ; j’ai réduit le nombre de mes sorties dans les lieux publics, les rassemblements sociaux ou au travail
QID22_Choice4	Jamais
QID25_QuestionText	<p><strong>Ces 5 derniers jours</strong>, à quelle fréquence vous êtes-vous senti(e)...</p>
QID25_Choice1	nerveux(se), anxieux(se) ou tendu(e) ?
QID25_Choice2	déprimé(e) ?
QID25_Answer1	Jamais
QID25_Answer2	Une partie du temps
QID25_Answer3	La plupart du temps
QID25_Answer4	En permanence
QID36_QuestionText	Que ressentez-vous à l’idée que vous ou un membre de votre famille proche puissiez être sévèrement touché par le COVID-19 (coronavirus) ?
QID36_Choice1	Cela m’inquiète beaucoup
QID36_Choice2	Cela m’inquiète un peu
QID36_Choice3	Cela ne m’inquiète pas trop
QID36_Choice4	Cela ne m’inquiète pas du tout
QID20_QuestionText	<p><b>Ces dernières 24 heures</b>, avec combien de personnes avez-vous été en contact direct, <b>en dehors de votre foyer</b> ?  Veuillez fournir votre meilleure estimation.</p><p><i><small>[« Contact direct » signifie : une conversation de plus de 5 minutes avec une personne à moins de 2 mètres de vous, ou un contact physique comme une poignée de mains, une embrassade ou des bises.]</small></i></p>
QID20_Choice1	Au travail
QID20_Choice2	En faisant vos courses de première nécessité
QID20_Choice3	En situation sociale
QID20_Choice4	Autre
QID20_Answer1	Nombre
QID18_QuestionText	<p><strong>Ces dernières 24 heures</strong>, avez-vous été en contact direct avec une personne qui a <u>récemment</u> été testée positive au COVID-19 (coronavirus) ?</p><p><i><small>[« Contact direct » signifie : une conversation de plus de 5 minutes avec une personne à moins de 2 mètres de vous, ou un contact physique comme une poignée de mains, une embrassade ou des bises.]</small></i><o:p></o:p></p>
QID18_Choice1	Oui
QID18_Choice2	Pas à ma connaissance
QID19_QuestionText	<span lang="EN" style="color: rgb(0, 0, 0); font-size: 11pt; line-height: 16.8667px; font-family: Arial, sans-serif;"><span style="color: rgb(64, 64, 64); font-size: 15px;">Cette personne était-elle un membre de votre foyer ?</span></span>
QID19_Choice1	Oui
QID19_Choice2	Non
QID8_QuestionText	<p> Dans quel État vous trouvez-vous actuellement ?</p>
QID8_Choice1	Alabama
QID8_Choice2	Alaska
QID8_Choice3	Arizona
QID8_Choice4	Arkansas
QID8_Choice5	Californie
QID8_Choice6	Colorado
QID8_Choice7	Connecticut
QID8_Choice8	Delaware
QID8_Choice9	District of Columbia
QID8_Choice10	Floride
QID8_Choice11	Géorgie
QID8_Choice12	Hawaï
QID8_Choice13	Idaho
QID8_Choice14	Illinois
QID8_Choice15	Indiana
QID8_Choice16	Iowa
QID8_Choice17	Kansas
QID8_Choice18	Kentucky
QID8_Choice19	Louisiane
QID8_Choice20	Maine
QID8_Choice21	Maryland
QID8_Choice22	Massachusetts
QID8_Choice23	Michigan
QID8_Choice24	Minnesota
QID8_Choice25	Mississippi
QID8_Choice26	Missouri
QID8_Choice27	Montana
QID8_Choice28	Nebraska
QID8_Choice29	Nevada
QID8_Choice30	New Hampshire
QID8_Choice31	New Jersey
QID8_Choice32	Nouveau-Mexique
QID8_Choice33	New York
QID8_Choice34	Caroline du Nord
QID8_Choice35	Dakota du Nord
QID8_Choice36	Ohio
QID8_Choice37	Oklahoma
QID8_Choice38	Oregon
QID8_Choice39	Pennsylvanie
QID8_Choice40	Porto Rico
QID8_Choice41	Rhode Island
QID8_Choice42	Caroline du Sud
QID8_Choice43	Dakota du Sud
QID8_Choice44	Tennessee
QID8_Choice45	Texas
QID8_Choice46	Utah
QID8_Choice47	Vermont
QID8_Choice48	Virginie
QID8_Choice49	Washington
QID8_Choice50	Virginie-Occidentale
QID8_Choice51	Wisconsin
QID8_Choice52	Wyoming
QID8_Choice53	Je ne réside pas aux États-Unis
QID26_QuestionText	Quel est votre genre ?
QID26_Choice1	Homme
QID26_Choice2	        ➙Femme
QID26_Choice3	        ➙Non binaire
QID26_Choice4	Je préfère donner une description personnelle :
QID26_Choice5	Je préfère ne pas répondre
QID27_QuestionText	Êtes-vous actuellement enceinte ?
QID27_Choice1	Oui
QID27_Choice2	Non
QID27_Choice3	Je préfère ne pas répondre
QID27_Choice4	Non applicable
QID37_QuestionText	Quel âge avez-vous ?
QID37_Choice1	18-24 ans
QID37_Choice2	25-34 ans
QID37_Choice3	35-44 ans
QID37_Choice4	45-54 ans
QID37_Choice5	55-64 ans
QID37_Choice6	65-74 ans
QID37_Choice7	75 ans et plus
QID28_QuestionText	<p>Combien d’enfants <b>de moins de 18 ans</b> résident actuellement dans votre foyer ?<o:p></o:p></p>
QID30_QuestionText	<p>Combien d’adultes <b>de 18 à 64 ans</b> résident actuellement dans votre foyer (sans vous) ?</p>
QID31_QuestionText	Combien d’adultes <span style="font-weight: bolder;">de 65 ans et plus</span> résident actuellement dans votre foyer (sans vous) ?
QID38_QuestionText	Selon vous, dans quelle mesure l’épidémie de coronavirus représente-t-elle une menace pour vos finances personnelles ?
QID38_Choice1	Une grande menace
QID38_Choice2	Une menace modérée
QID38_Choice3	Une petite menace
QID38_Choice4	Pas de menace
