QID8_Choice39	宾夕法尼亚州
QID8_Choice40	波多黎各
QID8_Choice41	罗得岛州
QID8_Choice42	南卡罗来纳州
QID8_Choice43	南达科他州
QID8_Choice44	田纳西州
QID8_Choice45	德克萨斯州
QID8_Choice46	犹他州
QID8_Choice47	佛蒙特州
QID8_Choice48	弗吉尼亚州
QID8_Choice49	华盛顿州
QID8_Choice50	西弗吉尼亚州
QID8_Choice51	威斯康星州
QID8_Choice52	怀俄明州
QID8_Choice53	我不住在美国境内
QID26_QuestionText	您的性别是？
QID26_Choice1	男
QID26_Choice2	        ➙女
QID26_Choice3	        ➙非二元
QID26_Choice4	自行说明：
QID26_Choice5	不想说
QID27_QuestionText	您目前是否怀孕？
QID27_Choice1	是
QID27_Choice2	否
QID27_Choice3	不想说
QID27_Choice4	不适用
QID37_QuestionText	您处于以下哪个年龄段？
QID37_Choice1	18-24 岁
QID37_Choice2	25-34 岁
QID37_Choice3	35-44 岁
QID37_Choice4	45-54 岁
QID37_Choice5	55-64 岁
QID37_Choice6	65-74 岁
QID37_Choice7	75 岁或以上
QID28_QuestionText	<p>您家里目前有几位<b>未满 18 岁</b>的孩子？<o:p></o:p></p>
QID30_QuestionText	<p>您家里目前有几位年龄在<b> 18-64 岁之间</b>的成年人（不包括您）？</p>
QID31_QuestionText	您家里目前有几位年龄在<span style="font-weight: bolder;"> 65 岁或以上</span>的成年人（不包括您）？
QID38_QuestionText	您认为新冠疫情爆发对您家庭造成的经济威胁有多大？
QID38_Choice1	威胁很大
QID38_Choice2	威胁比较大
QID38_Choice3	威胁不太大
QID38_Choice4	完全没有威胁
